Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=15, tm_min=54, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H15_M54_S14_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=46, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042616.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=46, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042617.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=47, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042618.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=48, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042619.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=49, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042620.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=50, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042621.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043214.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043215.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=17, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043216.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=22, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S17_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=28, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S22_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=34, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S28_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=39, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S34_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=46, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043226.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=47, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043227.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=53, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S47_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=4, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S58_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=5, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043233.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=11, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043235.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=12, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043236.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=18, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043238.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=50, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042621.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043214.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043215.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=17, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043216.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=22, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S17_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=23, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043218.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=28, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S23_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=34, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S28_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=39, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S34_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=40, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043224.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=41, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043225.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=46, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S41_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=47, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043227.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=53, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S47_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=5, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043233.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=6, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043234.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=17, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043237.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=18, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043238.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=20, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S18_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=25, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S20_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=31, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S25_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=32, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043243.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=33, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043244.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=39, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043246.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=40, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043247.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=45, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S40_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=56, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S51_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=57, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043252.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=3, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043254.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=4, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043256.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=10, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043258.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=15, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043300.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043301.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=22, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043303.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=22, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043304.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=47, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042618.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=48, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042619.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=49, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042620.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=28, tm_sec=50, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511042621.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043214.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=16, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043215.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=17, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043216.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=22, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S17_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=28, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S22_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=34, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S28_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=39, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S34_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=46, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043226.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=47, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043227.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=32, tm_sec=53, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M32_S47_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=5, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043233.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=6, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043234.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=12, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043236.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=18, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043238.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=19, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043239.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=25, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S19_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=31, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S25_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=32, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043243.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=32, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043244.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=39, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043246.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=40, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043247.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=45, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S40_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=33, tm_sec=56, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S51_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=2, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 13] Permission denied: 'C:\\misars\\ai_py\\062\\output_folder\\2024-05-11 H16_M33_S56_NONE.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=8, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043257.png'
Failed to process time.struct_time(tm_year=2024, tm_mon=5, tm_mday=11, tm_hour=16, tm_min=34, tm_sec=15, tm_wday=5, tm_yday=132, tm_isdst=0): [Errno 2] No such file or directory: 'C:\\misars\\ai_py\\062\\load_folder\\20240511043259.png'
